,index,username,tweetcreatedts,text,text_length,BERT_processed_text,BERT_processed_text_length,sentiments
53,253,thevanessaeve,2020-07-08 12:33:45,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
54,873,commidescochons,2020-07-07 16:20:09,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
55,1022,HarryScoffin,2020-07-07 13:38:07,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
56,869,theminorityvoi3,2020-07-07 16:22:19,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
57,578,Rayen_Tann,2020-07-08 04:35:09,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
58,176,miraxpath,2020-07-08 14:02:18,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
59,1019,itskiatzai,2020-07-07 13:41:13,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
60,238,bongprophet,2020-07-08 12:49:38,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
61,594,chubbarista,2020-07-08 04:25:06,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
62,895,mooncakerice,2020-07-07 15:47:50,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
63,623,Polkovnyx,2020-07-08 03:38:51,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
64,1026,syaosakucouple,2020-07-07 13:37:22,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
65,648,rnangosteen,2020-07-08 03:08:29,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
66,673,virginangelic,2020-07-08 02:28:40,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
67,217,nrdinpdn,2020-07-08 13:12:34,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
68,685,_bbbaram,2020-07-08 02:02:29,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
69,1002,burn_weebs,2020-07-07 13:53:12,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
70,695,ffawaa,2020-07-08 01:38:53,"2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",65,"[CLS] 2011 : "" beware of ' rojak govt ' if pap loses power , ( lim ) swee say warns "" 2015 : "" no guarantee pap will be in govt after polls : khaw boon wan "" 2020 : "" 3 biggest opposition parties could be ' replacement for the govt ', says chan chun sing "" new election , old scare tactics .",72,negative
